latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
40.68171,-73.99765,5.0,1.0,0.03,1.0,0.0
40.6931,-73.94043,30.0,0.0,0.10800000000000001,10.0,364.0
40.80751,-73.94097,3.0,162.0,2.84,1.0,208.0
40.76299,-73.99478,3.0,1.0,1.0,1.0,278.0
40.70061,-73.92869,30.0,0.0,0.202,4.0,191.0
40.72528,-73.98854,3.0,0.0,0.057999999999999996,1.0,0.0
40.75341,-73.97116,7.0,0.0,0.054000000000000006,1.0,0.0
40.79724,-73.94968,1.0,200.0,4.51,1.0,58.0
40.68373,-73.92925,2.0,100.0,3.21,3.0,260.0
40.77316,-73.94998,2.0,29.0,0.8,1.0,0.0
40.81453,-73.94807,3.0,8.0,0.14,3.0,303.0
40.83043,-73.94672,1.0,5.0,0.15,1.0,5.0
40.81379,-73.94671,2.0,11.0,0.46,1.0,128.0
40.80914,-73.94363,1.0,79.0,2.24,3.0,0.0
40.72639,-73.98875,2.0,29.0,0.59,1.0,0.0
40.85413,-73.93172,3.0,1.0,0.03,2.0,0.0
40.72138,-74.00767,4.0,0.0,0.38,1.0,89.0
40.69745,-73.92887,2.0,11.0,6.23,1.0,102.0
40.68111,-73.95591,7.0,61.0,0.52,1.0,265.0
40.67433,-73.94243,5.0,119.0,3.16,2.0,3.0
40.58792,-73.80062,2.0,8.0,0.68,1.0,67.0
40.70695,-73.94913,2.0,3.0,0.34,1.0,0.0
40.65258,-73.96343,3.0,11.0,1.23,1.0,165.0
40.69411,-73.94086,3.0,91.0,2.83,4.0,262.0
40.71821,-73.94116,2.0,0.0,0.584,2.0,121.0
40.66678,-73.96148,3.0,19.0,4.96,2.0,41.0
40.82243,-73.95447,30.0,10.0,0.23,2.0,359.0
40.71454,-74.00816,4.0,0.0,0.16,1.0,0.0
40.6697,-73.94919,3.0,13.0,1.26,5.0,275.0
40.68766,-73.92788,2.0,31.0,1.71,5.0,358.0
40.80455,-73.95429,2.0,16.0,1.32,1.0,0.0
40.72026,-73.98787,20.0,2.0,0.48,1.0,3.0
40.71334,-73.96056,1.0,0.0,0.04,1.0,0.0
40.7979,-73.96024,30.0,2.0,0.08,12.0,216.0
40.77145,-73.93008,4.0,78.0,2.74,1.0,201.0
40.75013,-74.0033,1.0,75.0,1.61,1.0,331.0
40.75819,-73.81977,1.0,6.0,0.5,1.0,0.0
40.77591,-73.9145,1.0,31.0,0.51,2.0,84.0
40.68241,-73.99157,2.0,26.0,3.94,3.0,266.0
40.62465,-73.964,5.0,57.0,1.57,3.0,93.0
40.80268,-73.969,4.0,11.0,0.23,1.0,10.0
40.77992,-73.98046,4.0,51.0,1.31,1.0,0.0
40.69207,-73.93833,2.0,0.0,0.294,1.0,0.0
40.75733,-73.94176,2.0,12.0,2.05,2.0,81.0
40.77128,-73.95787,4.0,19.0,0.6,1.0,0.0
40.74022,-73.98003,2.0,2.0,1.4,1.0,0.0
40.76038,-73.95085,6.0,3.0,1.25,2.0,260.0
40.69891,-73.98423,4.0,1.0,0.05,1.0,0.0
40.69128,-73.93653,4.0,239.0,2.89,2.0,1.0
40.81027,-73.94639,5.0,31.0,0.49,2.0,0.0
40.81157,-73.94654,3.0,0.0,0.628,1.0,51.0
40.72719,-73.86671,1.0,0.0,1.25,10.0,131.0
40.74295,-73.97177,29.0,0.0,0.166,96.0,323.0
40.74849,-73.94947,7.0,0.0,0.032,1.0,0.0
40.76383,-73.98947,45.0,17.0,0.54,12.0,281.0
40.7576,-73.93222,1.0,25.0,5.03,2.0,34.0
40.76747,-73.99422,5.0,0.0,0.057999999999999996,2.0,0.0
40.71259,-73.99897,1.0,10.0,0.27,5.0,0.0
40.77758,-73.94642,4.0,5.0,0.15,1.0,0.0
40.71143,-73.94189,1.0,9.0,8.18,3.0,318.0
40.76585,-73.98507,3.0,15.0,0.57,2.0,0.0
40.7266,-73.9875,20.0,2.0,1.3,1.0,27.0
40.72381,-74.00183,4.0,4.0,0.45,3.0,0.0
40.72886,-73.9883,1.0,0.0,0.026000000000000002,1.0,0.0
40.67904,-73.91084,2.0,5.0,2.59,2.0,149.0
40.88298,-73.8987,3.0,5.0,1.38,1.0,321.0
40.79439,-73.96315,7.0,0.0,0.092,1.0,0.0
40.71359,-73.95574,1.0,17.0,2.91,1.0,340.0
40.73967,-73.92367,2.0,7.0,0.21,1.0,0.0
40.80179,-73.96872,2.0,4.0,0.16,1.0,142.0
40.76903,-73.91895,1.0,26.0,1.41,5.0,173.0
40.78573,-73.97686,1.0,0.0,0.03,1.0,0.0
40.67317,-73.94104,2.0,14.0,2.68,2.0,78.0
40.70516,-74.00798,1.0,0.0,0.033999999999999996,1.0,0.0
40.76577,-73.91471,30.0,9.0,0.19,18.0,237.0
40.80356,-73.95666,1.0,2.0,0.04,1.0,0.0
40.74365,-73.95377,1.0,227.0,4.83,1.0,21.0
40.75936,-73.98752,5.0,1.0,0.04,1.0,0.0
40.7937,-73.9659,30.0,2.0,0.13,96.0,310.0
40.69814,-73.9286,2.0,10.0,3.85,1.0,127.0
40.82019,-73.95448,25.0,6.0,0.11,1.0,225.0
40.80144,-73.95193,4.0,15.0,0.31,2.0,5.0
40.76321,-73.98775,5.0,5.0,0.27,1.0,1.0
40.81167,-73.92729,1.0,38.0,4.75,2.0,301.0
40.75133,-73.99671,1.0,77.0,3.64,1.0,101.0
40.733,-73.95309,1.0,0.0,0.672,33.0,180.0
40.68574,-73.99421,2.0,0.0,0.038,1.0,0.0
40.69669,-73.92785,1.0,3.0,0.08,1.0,0.0
40.83616,-73.84638,1.0,5.0,3.95,1.0,355.0
40.71107,-73.94665,2.0,20.0,1.83,1.0,0.0
40.72949,-73.97894,1.0,2.0,0.05,1.0,0.0
40.76385,-73.99219,2.0,26.0,1.76,5.0,0.0
40.68084,-73.97429,2.0,73.0,0.89,3.0,257.0
40.8622,-73.93349,3.0,16.0,0.49,1.0,0.0
40.76232,-73.97512,2.0,0.0,0.85,11.0,213.0
40.72396,-73.95182,5.0,2.0,0.05,1.0,0.0
40.66739,-73.87379,3.0,2.0,0.95,13.0,365.0
40.7125,-73.87703,2.0,4.0,2.79,2.0,155.0
40.76058,-73.9855,30.0,0.0,0.22199999999999998,232.0,220.0
40.72232,-73.99579,3.0,2.0,0.05,2.0,0.0
40.72863,-74.00125,5.0,3.0,0.39,1.0,5.0
40.72172,-73.99689,5.0,61.0,0.7,1.0,188.0
40.86411,-73.92353,30.0,0.0,0.19,37.0,0.0
40.70663,-73.94701,1.0,0.0,0.07200000000000001,1.0,0.0
40.71449,-73.96265,2.0,13.0,0.82,1.0,0.0
40.70522,-73.93075,1.0,10.0,0.84,7.0,310.0
40.77744,-73.94501,30.0,0.0,0.11200000000000002,49.0,284.0
40.76973,-73.9566,5.0,16.0,0.4,2.0,80.0
40.76786,-73.96973,4.0,23.0,0.76,1.0,17.0
40.75074,-73.93648,2.0,15.0,3.95,2.0,37.0
40.85131,-73.93235,30.0,0.0,0.46399999999999986,8.0,358.0
40.67177,-73.97882,3.0,22.0,0.46,1.0,0.0
40.74107,-73.98487,1.0,0.0,0.022000000000000002,1.0,0.0
40.80286,-73.94997,1.0,0.0,0.022000000000000002,1.0,0.0
40.82172,-73.94019,3.0,2.0,0.67,3.0,353.0
40.74672,-74.00431,1.0,2.0,2.0,2.0,31.0
40.85359,-73.92982,1.0,34.0,4.25,1.0,4.0
40.69056,-73.98038,3.0,1.0,0.02,1.0,0.0
40.68741,-73.91138,1.0,19.0,0.94,8.0,175.0
40.67774,-73.96487,7.0,22.0,0.78,1.0,13.0
40.6413,-73.98233,1.0,2.0,0.03,1.0,0.0
40.78283,-73.98396,3.0,1.0,0.02,1.0,0.0
40.63294,-73.99475,3.0,2.0,0.14,4.0,90.0
40.68996,-73.74882,2.0,6.0,1.01,3.0,85.0
40.64772,-73.96273,7.0,30.0,0.48,1.0,287.0
40.78369,-73.95154,2.0,58.0,4.96,3.0,354.0
40.7598,-73.98537,30.0,0.0,0.20600000000000002,121.0,148.0
40.68512,-73.95767,1.0,9.0,0.18,1.0,0.0
40.69389,-73.9512,2.0,43.0,1.61,2.0,110.0
40.68321,-73.96076,1.0,1.0,0.05,1.0,57.0
40.72005,-73.98911,4.0,78.0,2.07,1.0,26.0
40.77224,-73.94844,2.0,78.0,1.66,2.0,182.0
40.88297,-73.90727,3.0,54.0,1.68,2.0,278.0
40.73405,-74.00789,5.0,12.0,0.47,1.0,130.0
40.67264,-73.98136,3.0,232.0,2.52,1.0,303.0
40.72349,-73.99322,3.0,0.0,0.8240000000000001,1.0,14.0
40.6707,-73.93944,4.0,4.0,2.5,1.0,64.0
40.76455,-73.95646,4.0,1.0,1.0,2.0,217.0
40.7216,-73.98959,10.0,4.0,0.38,1.0,35.0
40.70901,-73.9676,4.0,2.0,0.32,1.0,161.0
40.68728,-73.82875,2.0,1.0,0.06,2.0,48.0
40.66302,-73.95144,2.0,104.0,4.0,2.0,168.0
40.8145,-73.94962,1.0,1.0,0.02,1.0,0.0
40.69087,-73.96639,3.0,1.0,0.44,2.0,343.0
40.59078,-74.07504,2.0,30.0,1.8,1.0,306.0
40.86269,-73.89073,3.0,0.0,0.982,8.0,170.0
40.70613,-74.01067,2.0,5.0,1.9,327.0,347.0
40.86048,-73.91181,1.0,0.0,0.05800000000000001,1.0,0.0
40.71838,-74.00495,3.0,1.0,0.09,1.0,93.0
40.70587,-74.01092,2.0,12.0,2.67,327.0,234.0
40.58713,-73.95349,2.0,0.0,0.898,1.0,59.0
40.71665,-73.99633,3.0,65.0,1.46,1.0,0.0
40.74407,-73.82645,3.0,0.0,0.09,4.0,362.0
40.68923,-73.85304,1.0,8.0,2.14,2.0,325.0
40.6763,-73.96528,14.0,13.0,0.17,1.0,22.0
40.69918,-73.94513,2.0,159.0,4.56,1.0,153.0
40.73193,-74.00529,1.0,32.0,1.04,2.0,0.0
40.7862,-73.98089,3.0,6.0,0.57,1.0,0.0
40.74928,-73.97453,2.0,9.0,2.35,327.0,113.0
40.7882,-73.94762,3.0,5.0,0.13,1.0,188.0
40.66957,-73.95764,1.0,27.0,2.47,1.0,146.0
40.76832,-73.92346,1.0,150.0,3.39,9.0,323.0
40.63873,-73.95305,2.0,1.0,0.03,1.0,0.0
40.6777,-73.94251,45.0,3.0,0.15,3.0,0.0
40.70253,-73.92898,2.0,63.0,1.68,2.0,352.0
40.6929,-73.92643,1.0,0.0,0.8039999999999999,1.0,97.0
40.70504,-73.86933,3.0,11.0,2.87,1.0,319.0
40.76262,-73.98305,1.0,0.0,1.5879999999999999,7.0,319.0
40.76443,-73.99184,3.0,2.0,0.03,1.0,0.0
40.73057,-73.98726,2.0,1.0,0.16,1.0,0.0
40.80292,-73.96692,1.0,42.0,1.7,1.0,0.0
40.72023,-73.9479,3.0,1.0,0.02,2.0,188.0
40.76546,-73.99253,2.0,12.0,0.71,2.0,338.0
40.68106,-73.97304,4.0,1.0,0.41,1.0,63.0
40.74533,-73.9772,2.0,5.0,0.19,1.0,0.0
40.70829,-73.95682,1.0,0.0,0.054000000000000006,1.0,0.0
40.7662,-73.92027,2.0,9.0,0.24,1.0,358.0
40.73351,-73.97798,60.0,0.0,0.28600000000000003,1.0,243.0
40.86029,-73.92984,7.0,1.0,0.09,1.0,172.0
40.68706,-73.93077,2.0,21.0,0.36,7.0,58.0
40.689,-73.95241,5.0,0.0,0.13200000000000003,1.0,0.0
40.76037,-73.99085,30.0,2.0,0.1,12.0,341.0
40.80666,-73.95691,6.0,4.0,1.02,1.0,0.0
40.65228,-73.95286,1.0,11.0,4.12,5.0,62.0
40.68019,-73.93042,2.0,127.0,1.8,1.0,354.0
40.72295,-73.99481,1.0,2.0,0.05,2.0,0.0
40.69117,-73.92805,11.0,0.0,0.22600000000000003,1.0,48.0
40.69847,-73.92787,2.0,23.0,0.49,1.0,0.0
40.71759,-73.9922,2.0,23.0,0.41,1.0,0.0
40.83012,-73.92714,2.0,12.0,0.35,2.0,0.0
40.7077,-73.94785,6.0,8.0,0.16,1.0,5.0
40.71451,-73.98789,1.0,22.0,2.53,3.0,91.0
40.7117,-73.9624,3.0,40.0,2.3,2.0,279.0
40.69815,-73.92841,1.0,2.0,0.19,1.0,0.0
40.71385,-73.95559,2.0,3.0,0.1,1.0,0.0
40.7272,-73.98993,30.0,0.0,0.08800000000000001,9.0,364.0
40.75574,-73.99723,2.0,16.0,1.26,1.0,12.0
40.69946,-73.90833,2.0,81.0,4.1,1.0,34.0
40.83647,-73.83491,2.0,5.0,1.9,5.0,183.0
40.73378,-74.00272,3.0,2.0,0.38,1.0,0.0
40.72123,-73.95357,7.0,6.0,0.12,1.0,67.0
40.69252,-73.93787,1.0,1.0,1.0,1.0,344.0
40.76014,-73.81146,2.0,39.0,0.52,4.0,292.0
40.72583,-73.94177,30.0,3.0,0.07,52.0,340.0
40.71214,-73.99643,1.0,30.0,5.84,3.0,174.0
40.69408,-73.92307,3.0,7.0,0.26,2.0,23.0
40.73182,-73.9845,5.0,19.0,0.37,1.0,178.0
40.69017,-73.93951,2.0,88.0,4.66,1.0,165.0
40.66788,-73.87339,2.0,6.0,0.69,2.0,171.0
40.6489,-73.96872,5.0,3.0,0.06,1.0,189.0
40.74567,-73.91881,1.0,0.0,0.476,1.0,365.0
40.67882,-73.96267,2.0,0.0,1.0,2.0,21.0
40.68406,-73.91612,4.0,106.0,2.07,2.0,247.0
40.69804,-73.94546,2.0,9.0,3.33,6.0,136.0
40.68661,-73.91944,2.0,1.0,0.02,1.0,0.0
40.68567,-73.93509,2.0,66.0,2.42,1.0,23.0
40.67637,-73.94309,2.0,6.0,2.25,2.0,286.0
40.84501,-73.93861,2.0,6.0,0.47,1.0,0.0
40.72912,-73.98057,1.0,2.0,0.05,1.0,0.0
40.78324,-73.95149,5.0,1.0,0.05,1.0,0.0
40.71449,-73.94195,2.0,3.0,0.32,2.0,0.0
40.70496,-74.00639,5.0,36.0,3.06,1.0,136.0
40.70118,-73.92176,2.0,19.0,3.88,1.0,53.0
40.78866,-73.9507,1.0,0.0,0.039999999999999994,1.0,0.0
40.77488,-73.94934,2.0,0.0,0.42800000000000005,1.0,106.0
40.64745,-73.96207,1.0,15.0,3.13,1.0,1.0
40.70762,-73.81453,1.0,5.0,5.0,3.0,326.0
40.69549,-73.925,2.0,1.0,0.1,2.0,0.0
40.67286,-73.79666,5.0,1.0,0.1,7.0,365.0
40.71458,-73.96169,5.0,67.0,5.01,2.0,124.0
40.6882,-73.94444,2.0,11.0,0.8,2.0,20.0
40.72548,-74.0021,1.0,1.0,1.0,1.0,203.0
40.69216,-73.92915,3.0,0.0,0.9179999999999999,2.0,43.0
40.73998,-73.92143,30.0,2.0,0.3,103.0,201.0
40.73643,-74.00351,4.0,0.0,0.162,1.0,0.0
40.70222,-73.92947,21.0,0.0,0.068,1.0,0.0
40.63725,-73.97345,1.0,74.0,2.28,1.0,156.0
40.70171,-73.94547,4.0,2.0,2.0,1.0,14.0
40.74195,-74.00052,7.0,41.0,1.66,1.0,13.0
40.71032,-73.95482,3.0,17.0,0.49,3.0,355.0
40.88445,-73.89663,1.0,1.0,0.21,1.0,61.0
40.69053,-73.92635,4.0,0.0,0.32,1.0,89.0
40.70229,-73.93774,10.0,1.0,0.07,1.0,0.0
40.67848,-73.91543,2.0,67.0,2.85,2.0,171.0
40.69544,-73.91012,1.0,7.0,2.04,1.0,130.0
40.73325,-74.00583,3.0,0.0,0.352,5.0,294.0
40.83029,-73.94191,1.0,3.0,3.0,2.0,49.0
40.68574,-73.97045,1.0,1.0,0.02,1.0,0.0
40.7025,-73.93561,2.0,1.0,0.28,1.0,0.0
40.74616,-73.98641,1.0,1.0,0.31,1.0,270.0
40.68991,-73.93695,2.0,1.0,0.27,1.0,0.0
40.73523,-73.98142,1.0,0.0,0.818,1.0,14.0
40.74116,-73.86705,2.0,10.0,3.45,8.0,344.0
40.79119,-73.9782,5.0,6.0,0.32,1.0,0.0
40.72705,-73.94033,30.0,3.0,0.08,52.0,365.0
40.73557,-74.006,1.0,0.0,0.02,1.0,0.0
40.7062,-74.01192,2.0,8.0,2.5,327.0,255.0
40.77901,-73.97596,1.0,4.0,0.08,1.0,0.0
40.6812,-74.00116,3.0,2.0,0.03,1.0,0.0
40.75836,-73.87631,1.0,1.0,0.02,1.0,97.0
40.67933,-73.96219,2.0,16.0,0.48,1.0,35.0
40.69723,-73.99268,1.0,25.0,0.24,1.0,7.0
40.68373,-73.95016,7.0,4.0,0.11,1.0,365.0
40.72692,-73.98781,3.0,8.0,0.25,1.0,76.0
40.7164,-73.95438,7.0,0.0,0.038,1.0,0.0
40.68985,-73.95317,5.0,38.0,2.08,1.0,79.0
40.69685,-73.94372,2.0,0.0,1.038,7.0,169.0
40.70965,-74.01388,4.0,0.0,0.5419999999999999,1.0,29.0
40.72658,-73.97827,1.0,0.0,0.038,1.0,0.0
40.75736,-73.92162,2.0,5.0,2.34,1.0,6.0
40.693,-73.99374,4.0,0.0,0.026000000000000002,1.0,0.0
40.71113,-73.98667,14.0,0.0,0.382,28.0,321.0
40.6729,-73.88902,7.0,1.0,0.06,1.0,0.0
40.71766,-73.95634,3.0,61.0,0.9,1.0,190.0
40.79535,-73.9641,5.0,1.0,0.18,1.0,0.0
40.73597,-73.90072,1.0,2.0,0.07,3.0,188.0
40.67906,-73.99093,6.0,1.0,1.0,1.0,26.0
40.62551,-73.93545,5.0,4.0,0.12,1.0,346.0
40.64328,-73.97506,7.0,1.0,0.03,1.0,0.0
40.72109,-73.95403,7.0,3.0,0.48,1.0,11.0
40.77101,-73.98481,1.0,7.0,0.46,1.0,0.0
40.69477,-73.92489,7.0,0.0,0.25,2.0,362.0
40.68983,-73.96553,15.0,0.0,0.246,1.0,179.0
40.58091,-74.15485,1.0,74.0,3.34,3.0,78.0
40.67427,-73.94826,1.0,1.0,0.3,1.0,89.0
40.68899,-73.85001,1.0,11.0,4.52,3.0,53.0
40.66663,-73.76417,1.0,37.0,1.53,4.0,84.0
40.66349,-73.94222,28.0,9.0,0.26,1.0,219.0
40.695,-73.90755,7.0,25.0,0.95,1.0,271.0
40.71837,-73.94336,2.0,9.0,0.68,1.0,0.0
40.80155,-73.96498,2.0,4.0,0.61,1.0,0.0
40.63803,-73.94894,3.0,177.0,2.64,1.0,272.0
40.80226,-73.94506,1.0,325.0,6.19,1.0,108.0
40.74536,-73.97799,30.0,0.0,0.22999999999999998,5.0,327.0
40.79201,-73.97423,3.0,5.0,0.14,2.0,0.0
40.71759,-73.9842,1.0,1.0,0.02,1.0,0.0
40.76112,-73.99893,30.0,0.0,0.036,121.0,365.0
40.69283,-73.90961,2.0,42.0,1.16,1.0,0.0
40.72208,-73.99365,2.0,6.0,0.25,1.0,0.0
40.7049,-74.00617,70.0,5.0,0.22,1.0,203.0
40.72962,-73.9836,2.0,2.0,0.04,1.0,0.0
40.7077,-73.95332,2.0,13.0,3.33,2.0,9.0
40.77778,-73.97795,4.0,1.0,0.03,1.0,0.0
40.73067,-73.955,7.0,20.0,0.24,1.0,365.0
40.71339,-73.98684,3.0,47.0,3.45,1.0,28.0
40.79828,-73.97231,5.0,6.0,0.12,1.0,0.0
40.79082,-73.94615,1.0,181.0,3.49,2.0,46.0
40.74045,-74.00047,3.0,8.0,0.59,1.0,37.0
40.68049,-73.97302,4.0,19.0,0.28,2.0,205.0
40.72646,-73.98685,7.0,59.0,1.17,1.0,268.0
40.71477,-73.94761,5.0,5.0,0.11,1.0,0.0
40.75811,-73.82504,1.0,2.0,2.0,3.0,355.0
40.72463,-73.94128,4.0,17.0,0.67,1.0,9.0
40.74432,-73.87123,30.0,1.0,0.25,103.0,252.0
40.67627,-73.94775,4.0,5.0,0.1,1.0,1.0
40.70254,-73.93095,5.0,12.0,0.27,1.0,0.0
40.76681,-73.91308,5.0,1.0,0.16,3.0,188.0
40.74355,-73.92557,1.0,0.0,0.054000000000000006,1.0,0.0
40.75603,-73.99214,30.0,3.0,0.34,1.0,226.0
40.81767,-73.94051,2.0,65.0,2.38,1.0,11.0
40.73749,-73.95292,3.0,36.0,0.36,28.0,79.0
40.70388,-73.88012,2.0,117.0,5.33,1.0,3.0
40.80535,-73.95407,30.0,1.0,0.45,2.0,330.0
40.81498,-73.95078,20.0,0.0,0.13399999999999998,1.0,0.0
40.77792,-73.94476,2.0,0.0,0.8140000000000001,1.0,16.0
40.70887,-73.95591,2.0,71.0,3.92,2.0,83.0
40.73985,-74.00138,30.0,24.0,0.36,1.0,66.0
40.72116,-73.99124,30.0,8.0,0.2,7.0,4.0
40.66658,-73.98117,3.0,1.0,0.03,1.0,3.0
40.77409,-73.98031,7.0,71.0,2.21,1.0,171.0
40.76708,-73.8795,1.0,52.0,4.92,3.0,296.0
40.71187,-73.96342,1.0,11.0,0.33,1.0,154.0
40.68965,-73.91648,2.0,30.0,2.05,1.0,290.0
40.69811,-73.93051,3.0,1.0,0.02,1.0,0.0
40.80626,-73.94009,3.0,281.0,3.68,2.0,177.0
40.70078,-73.92803,6.0,1.0,1.0,1.0,27.0
40.72759,-73.98496,2.0,3.0,0.13,1.0,0.0
40.7764,-73.98387,30.0,0.0,0.22000000000000003,232.0,186.0
40.79757,-73.96065,2.0,2.0,0.32,1.0,1.0
40.62636,-73.9627,2.0,21.0,1.47,1.0,179.0
40.76151,-73.90964,4.0,0.0,0.664,1.0,26.0
40.64866,-73.96986,3.0,52.0,3.58,3.0,222.0
40.68844,-73.99142,2.0,38.0,1.33,3.0,0.0
40.68487,-73.87254,3.0,0.0,0.256,3.0,364.0
40.69911,-73.78196,2.0,3.0,3.0,1.0,81.0
40.70234,-73.91849,2.0,138.0,1.69,1.0,225.0
40.68466,-73.92523,4.0,31.0,1.47,1.0,339.0
40.66759,-73.88584,3.0,52.0,0.74,8.0,361.0
40.71752,-73.94187,1.0,0.0,0.11600000000000002,1.0,0.0
40.84607,-73.83842,7.0,1.0,0.06,2.0,349.0
40.73842,-73.98008,1.0,1.0,0.02,1.0,0.0
40.76449,-73.91996,1.0,7.0,4.12,1.0,320.0
40.80107,-73.96065,1.0,1.0,0.02,1.0,0.0
40.71031,-73.87613,4.0,28.0,1.06,1.0,89.0
40.67239,-73.93225,1.0,6.0,0.14,1.0,0.0
40.76352,-73.95548,4.0,105.0,1.56,1.0,267.0
40.77146,-73.98906,2.0,3.0,0.1,1.0,0.0
40.72168,-73.98876,2.0,16.0,0.28,1.0,0.0
40.72558,-73.99025,7.0,2.0,0.07,1.0,0.0
40.73518,-73.98047,2.0,105.0,2.26,3.0,307.0
40.72678,-73.95087,1.0,29.0,2.33,2.0,4.0
40.70275,-73.93445,1.0,191.0,3.97,1.0,290.0
40.76938,-73.96732,1.0,2.0,0.11,1.0,0.0
40.74557,-73.99871,2.0,14.0,1.51,1.0,28.0
40.76461,-73.98263,3.0,66.0,2.61,1.0,9.0
40.70665,-73.90969,7.0,4.0,0.36,2.0,0.0
40.68401,-73.98521,4.0,120.0,2.36,1.0,22.0
40.8453,-73.93795,5.0,11.0,1.1,2.0,310.0
40.70046,-73.98389,1.0,1.0,0.25,1.0,89.0
40.73352,-73.85237,1.0,85.0,2.13,1.0,308.0
40.81251,-73.94524,1.0,2.0,0.06,1.0,0.0
40.71671,-73.94592,28.0,10.0,0.3,1.0,315.0
40.71092,-73.96717,30.0,0.0,0.662,5.0,222.0
40.70565,-73.94791,3.0,7.0,0.27,1.0,0.0
40.76061,-73.99038,8.0,1.0,0.16,1.0,19.0
40.65071,-73.94508,30.0,6.0,0.2,3.0,280.0
40.74472,-74.00095,1.0,50.0,1.33,1.0,77.0
40.6893,-74.00023,7.0,0.0,0.054000000000000006,1.0,0.0
40.70064,-73.91828,1.0,27.0,1.94,4.0,55.0
40.73998,-73.90113,30.0,1.0,0.43,103.0,251.0
40.76826,-73.98719,7.0,2.0,0.79,1.0,188.0
40.74063,-73.87732,29.0,1.0,1.0,7.0,34.0
40.79249,-73.94592,7.0,0.0,0.472,1.0,6.0
40.6339,-74.08513,3.0,6.0,0.22,3.0,88.0
40.73119,-73.95578,3.0,6.0,0.1,1.0,325.0
40.76682,-73.97943,3.0,27.0,1.94,1.0,40.0
40.75185,-73.97001,30.0,3.0,0.09,52.0,331.0
40.66034,-73.95981,2.0,64.0,2.24,2.0,337.0
40.77926,-73.97877,30.0,7.0,0.13,1.0,173.0
40.75966,-73.96828,30.0,23.0,0.68,1.0,134.0
40.85055,-73.90189,2.0,25.0,3.66,1.0,92.0
40.67727,-73.90663,1.0,63.0,8.51,5.0,231.0
40.81291,-73.90772,2.0,147.0,2.02,1.0,213.0
40.61758,-74.09112,2.0,69.0,4.47,1.0,19.0
40.79114,-73.97787,6.0,3.0,0.23,1.0,0.0
40.67186,-73.88815,2.0,1.0,0.1,2.0,362.0
40.73041,-74.00326,7.0,34.0,0.41,1.0,217.0
40.8058,-73.9647,10.0,0.0,0.05800000000000001,1.0,0.0
40.80766,-73.96594,30.0,7.0,0.27,2.0,246.0
40.85395,-73.93335,4.0,31.0,2.16,1.0,286.0
40.68647,-73.98595,3.0,54.0,0.94,1.0,188.0
40.70825,-74.01403,4.0,0.0,0.10200000000000001,2.0,0.0
40.75979,-73.96079,1.0,42.0,1.06,1.0,357.0
40.6589,-73.94975,4.0,0.0,0.14800000000000002,1.0,0.0
40.62562,-73.94255,3.0,4.0,0.18,1.0,0.0
40.60674,-74.00428,3.0,39.0,2.37,1.0,306.0
40.66049,-73.96064,1.0,0.0,0.8019999999999999,6.0,245.0
40.69401,-73.973,2.0,3.0,0.13,1.0,0.0
40.67867,-73.92282,3.0,129.0,2.93,1.0,163.0
40.70936,-73.94708,6.0,0.0,0.041999999999999996,1.0,0.0
40.82088,-73.93879,1.0,0.0,0.04,1.0,0.0
40.66222,-73.76324,2.0,1.0,1.0,6.0,365.0
40.80297,-73.95132,4.0,17.0,0.28,1.0,64.0
40.66594,-73.98814,2.0,10.0,0.22,1.0,0.0
40.66075,-73.95926,4.0,3.0,1.15,1.0,0.0
40.79574,-73.96312,1.0,1.0,0.04,1.0,35.0
40.77064,-73.95124,3.0,11.0,1.56,1.0,49.0
40.74479,-73.94997,31.0,2.0,0.9,1.0,133.0
40.69323,-73.94993,30.0,14.0,1.26,6.0,365.0
40.72744,-73.99979,3.0,2.0,0.1,1.0,0.0
40.72691,-73.98534,2.0,37.0,0.81,1.0,0.0
40.66527,-73.9886,14.0,27.0,0.28,2.0,223.0
40.72704,-73.94007,30.0,7.0,0.15,52.0,335.0
40.79382,-73.94334,1.0,152.0,3.43,1.0,200.0
40.75748,-73.91221,15.0,15.0,0.32,2.0,61.0
40.70744,-74.01521,4.0,32.0,3.1,1.0,39.0
40.84802,-73.78963,2.0,31.0,3.38,1.0,166.0
40.76245,-73.8238,5.0,34.0,1.82,1.0,353.0
40.73528,-73.95647,3.0,2.0,0.06,1.0,0.0
40.64538,-73.96239,2.0,0.0,0.808,1.0,21.0
40.81691,-73.93735,2.0,94.0,4.65,1.0,117.0
40.67722,-73.95305,2.0,91.0,2.06,4.0,228.0
40.77367,-73.98879,1.0,2.0,2.0,1.0,10.0
40.66489,-73.99128,6.0,4.0,0.22,1.0,5.0
40.74253,-73.98006,30.0,1.0,0.14,26.0,345.0
40.76671,-73.81935,1.0,8.0,2.82,4.0,150.0
40.69229,-73.96774,2.0,1.0,1.0,1.0,26.0
40.69402,-73.92378,2.0,2.0,1.4,1.0,0.0
40.58085,-74.15443,10.0,0.0,0.146,3.0,89.0
40.86264,-73.89139,2.0,0.0,1.0820000000000003,8.0,81.0
40.71813,-73.96464,5.0,2.0,0.07,1.0,0.0
40.6485,-73.93855,3.0,58.0,2.57,3.0,306.0
40.69296,-73.92092,1.0,0.0,0.656,1.0,83.0
